order_id;customer_id;order_date;customer_state;customer_city;product_id;product_category;price;freight_value;payment_type;n_installments;delivery_days;review_score;year;month;year_month;weekday;delivery_bucket;product_name;category;base_price;revenue
O026794;C00825;2023-01-04;PR;Londrina;P0014;maison;261,81;22,48;credit_card;1;8;5;2023;1;2023-01;Wednesday;7-10j;maison_item_2;maison;297,82;284,29
O006961;C11491;2023-01-04;BA;Feira de Santana;P0042;jouets;27,62;12,65;debit_card;1;7;5;2023;1;2023-01;Wednesday;7-10j;jouets_item_4;jouets;34,13;40,27
O001934;C00916;2023-01-04;MG;Uberlandia;P0038;livres;12,5;8,95;credit_card;2;3;4;2023;1;2023-01;Wednesday;1-3j;livres_item_6;livres;14,88;21,45
O026123;C02323;2023-01-04;RJ;Rio de Janeiro;P0048;alimentation;41,23;10,54;boleto;1;3;4;2023;1;2023-01;Wednesday;1-3j;alimentation_item_5;alimentation;47,63;51,769999999999996
O011685;C04103;2023-01-04;SP;Guarulhos;P0047;alimentation;49,93;10,06;credit_card;10;2;4;2023;1;2023-01;Wednesday;1-3j;alimentation_item_4;alimentation;58,33;59,99
O021334;C03982;2023-01-04;SP;Santos;P0008;mode;85,43;11,08;credit_card;2;1;5;2023;1;2023-01;Wednesday;1-3j;mode_item_1;mode;96,15;96,51
O000759;C01406;2023-01-04;RJ;Rio de Janeiro;P0016;maison;168,02;15,3;voucher;1;1;5;2023;1;2023-01;Wednesday;1-3j;maison_item_4;maison;191,26;183,32000000000002
O001103;C10692;2023-01-04;PR;Curitiba;P0016;maison;167,05;15,42;credit_card;10;4;4;2023;1;2023-01;Wednesday;4-6j;maison_item_4;maison;191,26;182,47
O005261;C07527;2023-01-04;SP;Campinas;P0016;maison;161,87;15,63;credit_card;1;3;3;2023;1;2023-01;Wednesday;1-3j;maison_item_4;maison;191,26;177,5
O002646;C06664;2023-01-04;RS;Caxias do Sul;P0035;livres;11,76;8,41;voucher;1;4;5;2023;1;2023-01;Wednesday;4-6j;livres_item_3;livres;13,91;20,17
O008648;C00499;2023-01-04;SP;Campinas;P0026;beaute;64,63;10,5;debit_card;1;5;5;2023;1;2023-01;Wednesday;4-6j;beaute_item_1;beaute;78,79;75,13
O012777;C01933;2023-01-04;SP;Guarulhos;P0041;jouets;45,99;9,82;boleto;1;1;4;2023;1;2023-01;Wednesday;1-3j;jouets_item_3;jouets;56,06;55,81
O016681;C09008;2023-01-05;SP;Guarulhos;P0011;mode;124,51;13,32;credit_card;1;4;5;2023;1;2023-01;Thursday;4-6j;mode_item_4;mode;145,94;137,83
O006198;C05009;2023-01-05;PE;Olinda;P0008;mode;83,63;16,88;boleto;1;6;4;2023;1;2023-01;Thursday;4-6j;mode_item_1;mode;96,15;100,50999999999999
O002835;C05756;2023-01-05;SP;Sao Paulo;P0043;jouets;80,95;10,87;voucher;1;2;4;2023;1;2023-01;Thursday;1-3j;jouets_item_5;jouets;94,31;91,82000000000001
O022399;C00538;2023-01-05;SP;Guarulhos;P0043;jouets;78,82;12,13;credit_card;2;6;5;2023;1;2023-01;Thursday;4-6j;jouets_item_5;jouets;94,31;90,94999999999999
O010205;C00495;2023-01-05;PR;Londrina;P0009;mode;95,67;12,5;credit_card;2;2;5;2023;1;2023-01;Thursday;1-3j;mode_item_2;mode;110,59;108,17
O003004;C09847;2023-01-05;BA;Salvador;P0028;beaute;60,71;15,14;credit_card;3;8;2;2023;1;2023-01;Thursday;7-10j;beaute_item_3;beaute;69,92;75,85
O003879;C08204;2023-01-05;RS;Caxias do Sul;P0003;electronique;537,17;35,67;credit_card;6;5;5;2023;1;2023-01;Thursday;4-6j;electronique_item_3;electronique;634,77;572,8399999999999
O010285;C01925;2023-01-05;PR;Curitiba;P0015;maison;171,94;17,8;credit_card;3;7;4;2023;1;2023-01;Thursday;7-10j;maison_item_3;maison;192,89;189,74
O003885;C03930;2023-01-05;MG;Uberlandia;P0043;jouets;81,42;12,67;credit_card;2;1;4;2023;1;2023-01;Thursday;1-3j;jouets_item_5;jouets;94,31;94,09
O010452;C02517;2023-01-05;MG;Belo Horizonte;P0034;livres;19,24;9,12;boleto;1;1;4;2023;1;2023-01;Thursday;1-3j;livres_item_2;livres;22,18;28,36
O022928;C03818;2023-01-05;SC;Joinville;P0003;electronique;532,53;32,04;credit_card;2;1;5;2023;1;2023-01;Thursday;1-3j;electronique_item_3;electronique;634,77;564,5699999999999
O004307;C07471;2023-01-05;RS;Porto Alegre;P0013;maison;16,4;8,96;credit_card;1;6;4;2023;1;2023-01;Thursday;4-6j;maison_item_1;maison;20,22;25,36
O026918;C05424;2023-01-05;PE;Recife;P0021;sport;111,73;17,18;credit_card;1;11;3;2023;1;2023-01;Thursday;11-15j;sport_item_3;sport;134,55;128,91
O010710;C08882;2023-01-05;SP;Santos;P0045;alimentation;29,96;8,68;credit_card;1;4;5;2023;1;2023-01;Thursday;4-6j;alimentation_item_2;alimentation;35,07;38,64
O010934;C03317;2023-01-05;SP;Campinas;P0032;beaute;63,45;12,05;credit_card;1;2;5;2023;1;2023-01;Thursday;1-3j;beaute_item_7;beaute;75,84;75,5
O009996;C07799;2023-01-05;RJ;Niteroi;P0023;sport;161,83;17,65;boleto;1;5;4;2023;1;2023-01;Thursday;4-6j;sport_item_5;sport;196,03;179,48000000000002
O009681;C09486;2023-01-05;PR;Curitiba;P0027;beaute;36,37;10,7;boleto;1;9;4;2023;1;2023-01;Thursday;7-10j;beaute_item_2;beaute;41,61;47,06999999999999
O009346;C00127;2023-01-05;PE;Olinda;P0040;jouets;29,61;14,44;credit_card;6;6;4;2023;1;2023-01;Thursday;4-6j;jouets_item_2;jouets;33,2;44,05
O008679;C07318;2023-01-05;PE;Olinda;P0047;alimentation;50,38;13,46;credit_card;1;11;4;2023;1;2023-01;Thursday;11-15j;alimentation_item_4;alimentation;58,33;63,84
O007922;C11055;2023-01-05;PA;Ananindeua;P0008;mode;85,68;16,57;credit_card;2;14;1;2023;1;2023-01;Thursday;11-15j;mode_item_1;mode;96,15;102,25
O027467;C06300;2023-01-05;BA;Salvador;P0030;beaute;33,43;13,8;boleto;1;9;3;2023;1;2023-01;Thursday;7-10j;beaute_item_5;beaute;40,44;47,230000000000004
O004817;C05786;2023-01-05;RJ;Rio de Janeiro;P0004;electronique;432,24;30,08;credit_card;2;3;4;2023;1;2023-01;Thursday;1-3j;electronique_item_4;electronique;497,64;462,32
O005436;C07197;2023-01-05;PA;Belem;P0008;mode;83,01;16,33;debit_card;1;13;5;2023;1;2023-01;Thursday;11-15j;mode_item_1;mode;96,15;99,34
O018875;C11566;2023-01-05;RJ;Rio de Janeiro;P0049;alimentation;49,73;11,06;credit_card;1;3;4;2023;1;2023-01;Thursday;1-3j;alimentation_item_6;alimentation;56,67;60,79
O007445;C01333;2023-01-05;PR;Londrina;P0039;jouets;91,02;13,05;credit_card;3;1;5;2023;1;2023-01;Thursday;1-3j;jouets_item_1;jouets;102,49;104,07
O019412;C06679;2023-01-05;SP;Campinas;P0033;livres;37,22;9,79;credit_card;3;2;3;2023;1;2023-01;Thursday;1-3j;livres_item_1;livres;42,34;47,01
O021670;C07200;2023-01-05;SP;Sao Paulo;P0002;electronique;157,23;14,75;credit_card;6;7;5;2023;1;2023-01;Thursday;7-10j;electronique_item_2;electronique;187,58;171,98
O014106;C10253;2023-01-05;CE;Caucaia;P0003;electronique;530,2;52,01;credit_card;1;5;4;2023;1;2023-01;Thursday;4-6j;electronique_item_3;electronique;634,77;582,21
O027159;C03308;2023-01-05;SP;Guarulhos;P0016;maison;157,64;14,91;debit_card;1;2;3;2023;1;2023-01;Thursday;1-3j;maison_item_4;maison;191,26;172,54999999999998
O018281;C04642;2023-01-05;BA;Salvador;P0019;sport;207,1;24,49;credit_card;10;6;4;2023;1;2023-01;Thursday;4-6j;sport_item_1;sport;254,44;231,59
O014029;C06932;2023-01-05;SP;Campinas;P0028;beaute;61,85;10,53;voucher;1;1;4;2023;1;2023-01;Thursday;1-3j;beaute_item_3;beaute;69,92;72,38
O014439;C05400;2023-01-05;CE;Fortaleza;P0028;beaute;60,9;14,27;credit_card;6;4;4;2023;1;2023-01;Thursday;4-6j;beaute_item_3;beaute;69,92;75,17
O015012;C03385;2023-01-05;RJ;Niteroi;P0016;maison;154,56;14,65;debit_card;1;4;5;2023;1;2023-01;Thursday;4-6j;maison_item_4;maison;191,26;169,21
O000163;C01544;2023-01-05;SP;Guarulhos;P0044;alimentation;27,24;9,78;credit_card;1;8;2;2023;1;2023-01;Thursday;7-10j;alimentation_item_1;alimentation;33,6;37,019999999999996
O017315;C06928;2023-01-05;SP;Santos;P0027;beaute;34,82;9,46;credit_card;1;11;1;2023;1;2023-01;Thursday;11-15j;beaute_item_2;beaute;41,61;44,28
O020886;C05183;2023-01-05;BA;Salvador;P0011;mode;118,41;18,81;credit_card;1;8;5;2023;1;2023-01;Thursday;7-10j;mode_item_4;mode;145,94;137,22
O018467;C04089;2023-01-05;SP;Guarulhos;P0047;alimentation;47,45;10,2;credit_card;1;3;3;2023;1;2023-01;Thursday;1-3j;alimentation_item_4;alimentation;58,33;57,650000000000006
O003576;C07220;2023-01-05;PR;Londrina;P0001;electronique;551,26;36,35;boleto;1;6;3;2023;1;2023-01;Thursday;4-6j;electronique_item_1;electronique;647,41;587,61
O027196;C02756;2023-01-05;SP;Santos;P0014;maison;256,11;20,38;credit_card;1;3;5;2023;1;2023-01;Thursday;1-3j;maison_item_2;maison;297,82;276,49
O020405;C04303;2023-01-05;SP;Sao Paulo;P0007;electronique;342,58;24,41;credit_card;2;10;2;2023;1;2023-01;Thursday;7-10j;electronique_item_7;electronique;394,44;366,99
O016106;C09659;2023-01-05;SP;Santos;P0027;beaute;34,41;9,57;credit_card;3;7;4;2023;1;2023-01;Thursday;7-10j;beaute_item_2;beaute;41,61;43,98
O015164;C11165;2023-01-05;SP;Campinas;P0007;electronique;320,46;21,85;credit_card;1;6;5;2023;1;2023-01;Thursday;4-6j;electronique_item_7;electronique;394,44;342,31
O026287;C06389;2023-01-06;PA;Belem;P0012;mode;103,87;18,85;credit_card;1;10;2;2023;1;2023-01;Friday;7-10j;mode_item_5;mode;127,38;122,72
O015960;C02124;2023-01-06;PR;Londrina;P0030;beaute;33,86;9,58;credit_card;1;4;4;2023;1;2023-01;Friday;4-6j;beaute_item_5;beaute;40,44;43,44
O008084;C08107;2023-01-06;SP;Campinas;P0042;jouets;27,63;10,04;debit_card;1;2;5;2023;1;2023-01;Friday;1-3j;jouets_item_4;jouets;34,13;37,67
O007999;C10094;2023-01-06;SP;Guarulhos;P0015;maison;156,41;14,89;credit_card;3;8;4;2023;1;2023-01;Friday;7-10j;maison_item_3;maison;192,89;171,3
O006981;C08953;2023-01-06;RJ;Petropolis;P0032;beaute;64,19;12,06;credit_card;2;1;5;2023;1;2023-01;Friday;1-3j;beaute_item_7;beaute;75,84;76,25
O023079;C07545;2023-01-06;SP;Santos;P0010;mode;14,48;9,24;credit_card;1;2;5;2023;1;2023-01;Friday;1-3j;mode_item_3;mode;17,78;23,72
O008161;C09618;2023-01-06;MG;Juiz de Fora;P0049;alimentation;50,19;11,03;credit_card;6;3;5;2023;1;2023-01;Friday;1-3j;alimentation_item_6;alimentation;56,67;61,22
O023049;C06930;2023-01-06;RJ;Petropolis;P0042;jouets;28,68;9,02;credit_card;2;3;4;2023;1;2023-01;Friday;1-3j;jouets_item_4;jouets;34,13;37,7
O008489;C09722;2023-01-06;PA;Belem;P0048;alimentation;39,32;14,74;credit_card;1;9;5;2023;1;2023-01;Friday;7-10j;alimentation_item_5;alimentation;47,63;54,06
O022662;C11931;2023-01-06;SP;Santos;P0028;beaute;61,22;11,62;credit_card;1;4;5;2023;1;2023-01;Friday;4-6j;beaute_item_3;beaute;69,92;72,84
O019068;C01669;2023-01-06;MG;Belo Horizonte;P0017;maison;18,47;8,9;voucher;1;9;3;2023;1;2023-01;Friday;7-10j;maison_item_5;maison;21,98;27,369999999999997
O025424;C11342;2023-01-06;SP;Santos;P0049;alimentation;47,91;9,52;credit_card;3;5;5;2023;1;2023-01;Friday;4-6j;alimentation_item_6;alimentation;56,67;57,42999999999999
O024986;C09860;2023-01-06;RJ;Rio de Janeiro;P0001;electronique;523,66;31,63;boleto;1;1;3;2023;1;2023-01;Friday;1-3j;electronique_item_1;electronique;647,41;555,29
O028831;C01294;2023-01-06;PA;Belem;P0018;maison;23,55;13,38;credit_card;1;10;5;2023;1;2023-01;Friday;7-10j;maison_item_6;maison;26,46;36,93
O015317;C01669;2023-01-06;RJ;Rio de Janeiro;P0034;livres;18,72;9,77;debit_card;1;1;4;2023;1;2023-01;Friday;1-3j;livres_item_2;livres;22,18;28,49
O027162;C04565;2023-01-06;RS;Porto Alegre;P0048;alimentation;39,31;9,86;debit_card;1;2;5;2023;1;2023-01;Friday;1-3j;alimentation_item_5;alimentation;47,63;49,17
O003528;C02838;2023-01-06;MG;Uberlandia;P0049;alimentation;49,96;11,1;credit_card;2;7;4;2023;1;2023-01;Friday;7-10j;alimentation_item_6;alimentation;56,67;61,06
O004130;C06603;2023-01-06;SP;Santos;P0046;alimentation;12,85;9,06;credit_card;6;3;5;2023;1;2023-01;Friday;1-3j;alimentation_item_3;alimentation;15,17;21,91
O029892;C09182;2023-01-06;SP;Sao Paulo;P0027;beaute;35,09;9,43;credit_card;2;1;4;2023;1;2023-01;Friday;1-3j;beaute_item_2;beaute;41,61;44,52
O024252;C04280;2023-01-06;RJ;Niteroi;P0010;mode;15,67;8,25;credit_card;1;12;2;2023;1;2023-01;Friday;11-15j;mode_item_3;mode;17,78;23,92
O007855;C01386;2023-01-06;MG;Uberlandia;P0019;sport;207,82;18,16;credit_card;3;7;5;2023;1;2023-01;Friday;7-10j;sport_item_1;sport;254,44;225,98
O017472;C07060;2023-01-06;SP;Campinas;P0045;alimentation;28,76;8,65;credit_card;1;4;5;2023;1;2023-01;Friday;4-6j;alimentation_item_2;alimentation;35,07;37,410000000000004
O003611;C06208;2023-01-06;BA;Feira de Santana;P0031;beaute;7,25;12,65;boleto;1;9;3;2023;1;2023-01;Friday;7-10j;beaute_item_6;beaute;8,96;19,9
O000597;C07499;2023-01-06;SP;Guarulhos;P0043;jouets;83,05;11,74;boleto;1;3;5;2023;1;2023-01;Friday;1-3j;jouets_item_5;jouets;94,31;94,78999999999999
O009338;C09974;2023-01-06;SP;Guarulhos;P0048;alimentation;40,6;10,25;credit_card;6;3;5;2023;1;2023-01;Friday;1-3j;alimentation_item_5;alimentation;47,63;50,85
O024170;C05397;2023-01-06;SP;Guarulhos;P0016;maison;157,4;17,29;credit_card;3;6;5;2023;1;2023-01;Friday;4-6j;maison_item_4;maison;191,26;174,69
O010845;C01023;2023-01-06;PE;Olinda;P0028;beaute;56,65;16,28;credit_card;1;8;2;2023;1;2023-01;Friday;7-10j;beaute_item_3;beaute;69,92;72,93
O005612;C10760;2023-01-06;RS;Porto Alegre;P0014;maison;243,66;18,21;boleto;1;6;2;2023;1;2023-01;Friday;4-6j;maison_item_2;maison;297,82;261,87
O009241;C11947;2023-01-06;CE;Caucaia;P0009;mode;96,79;19,41;credit_card;2;5;5;2023;1;2023-01;Friday;4-6j;mode_item_2;mode;110,59;116,2
O013651;C00266;2023-01-06;RJ;Niteroi;P0038;livres;12,87;8,75;credit_card;3;5;4;2023;1;2023-01;Friday;4-6j;livres_item_6;livres;14,88;21,619999999999997
O022217;C09125;2023-01-06;RJ;Rio de Janeiro;P0038;livres;12,61;8,14;credit_card;2;4;5;2023;1;2023-01;Friday;4-6j;livres_item_6;livres;14,88;20,75
O004784;C02819;2023-01-06;PA;Ananindeua;P0011;mode;121,11;19,26;credit_card;6;4;4;2023;1;2023-01;Friday;4-6j;mode_item_4;mode;145,94;140,37
O029392;C05805;2023-01-06;SP;Santos;P0005;electronique;329,75;24,73;voucher;1;6;4;2023;1;2023-01;Friday;4-6j;electronique_item_5;electronique;384,37;354,48
O028017;C09267;2023-01-06;PR;Londrina;P0043;jouets;78,53;11,8;credit_card;6;5;5;2023;1;2023-01;Friday;4-6j;jouets_item_5;jouets;94,31;90,33
O007324;C01311;2023-01-06;PE;Recife;P0009;mode;98,44;16,4;credit_card;2;4;5;2023;1;2023-01;Friday;4-6j;mode_item_2;mode;110,59;114,84
O017490;C05424;2023-01-06;RJ;Petropolis;P0006;electronique;107,5;12,25;credit_card;10;2;5;2023;1;2023-01;Friday;1-3j;electronique_item_6;electronique;124,98;119,75
O000128;C04778;2023-01-06;PE;Olinda;P0038;livres;12,33;11,05;credit_card;1;6;4;2023;1;2023-01;Friday;4-6j;livres_item_6;livres;14,88;23,380000000000003
O023933;C06182;2023-01-06;BA;Feira de Santana;P0036;livres;32,01;13,3;credit_card;10;7;3;2023;1;2023-01;Friday;7-10j;livres_item_4;livres;37,37;45,31
O005862;C09981;2023-01-06;PA;Ananindeua;P0001;electronique;570,38;51,91;credit_card;6;7;5;2023;1;2023-01;Friday;7-10j;electronique_item_1;electronique;647,41;622,29
O028404;C07163;2023-01-06;SP;Guarulhos;P0037;livres;23,61;8,69;credit_card;1;4;5;2023;1;2023-01;Friday;4-6j;livres_item_5;livres;27,61;32,3
O009114;C11177;2023-01-06;SP;Guarulhos;P0034;livres;18,1;8,71;credit_card;1;3;5;2023;1;2023-01;Friday;1-3j;livres_item_2;livres;22,18;26,810000000000002
O019212;C03244;2023-01-07;SP;Sao Paulo;P0048;alimentation;38,67;9,6;credit_card;2;1;4;2023;1;2023-01;Saturday;1-3j;alimentation_item_5;alimentation;47,63;48,27
O009687;C00659;2023-01-07;SP;Guarulhos;P0047;alimentation;47,18;11,26;credit_card;1;2;4;2023;1;2023-01;Saturday;1-3j;alimentation_item_4;alimentation;58,33;58,44
O015248;C03966;2023-01-07;RS;Porto Alegre;P0018;maison;23,38;8,27;credit_card;2;8;5;2023;1;2023-01;Saturday;7-10j;maison_item_6;maison;26,46;31,65
O018060;C06739;2023-01-07;SP;Sao Paulo;P0022;sport;136,34;15,13;credit_card;2;3;5;2023;1;2023-01;Saturday;1-3j;sport_item_4;sport;162,39;151,47
O021830;C06159;2023-01-07;RJ;Rio de Janeiro;P0016;maison;169,99;15,03;credit_card;1;5;5;2023;1;2023-01;Saturday;4-6j;maison_item_4;maison;191,26;185,02
O023123;C10342;2023-01-07;BA;Feira de Santana;P0041;jouets;46,63;14,59;credit_card;1;7;4;2023;1;2023-01;Saturday;7-10j;jouets_item_3;jouets;56,06;61,22
O017850;C04575;2023-01-07;MG;Uberlandia;P0041;jouets;46,22;9,91;debit_card;1;8;4;2023;1;2023-01;Saturday;7-10j;jouets_item_3;jouets;56,06;56,129999999999995
O015472;C00515;2023-01-07;PA;Ananindeua;P0041;jouets;47,72;15,72;credit_card;1;10;5;2023;1;2023-01;Saturday;7-10j;jouets_item_3;jouets;56,06;63,44
O012993;C02783;2023-01-07;PR;Londrina;P0039;jouets;85,98;11,41;debit_card;1;1;5;2023;1;2023-01;Saturday;1-3j;jouets_item_1;jouets;102,49;97,39
O025823;C10626;2023-01-07;SP;Campinas;P0012;mode;105,23;13,7;boleto;1;1;4;2023;1;2023-01;Saturday;1-3j;mode_item_5;mode;127,38;118,93
O020370;C01907;2023-01-07;SC;Florianopolis;P0012;mode;103,2;12,32;credit_card;3;7;5;2023;1;2023-01;Saturday;7-10j;mode_item_5;mode;127,38;115,52000000000001
O001349;C08071;2023-01-07;CE;Fortaleza;P0018;maison;21,93;13,22;credit_card;3;4;5;2023;1;2023-01;Saturday;4-6j;maison_item_6;maison;26,46;35,15
O010507;C09449;2023-01-07;SP;Santos;P0025;sport;88,72;13,09;credit_card;3;3;5;2023;1;2023-01;Saturday;1-3j;sport_item_7;sport;99,88;101,81
O011457;C01224;2023-01-07;BA;Salvador;P0043;jouets;80,53;15,56;credit_card;3;3;5;2023;1;2023-01;Saturday;1-3j;jouets_item_5;jouets;94,31;96,09
O019033;C10103;2023-01-07;SP;Guarulhos;P0004;electronique;407,94;27,86;credit_card;3;4;5;2023;1;2023-01;Saturday;4-6j;electronique_item_4;electronique;497,64;435,8
O015058;C02320;2023-01-07;RJ;Niteroi;P0013;maison;17,66;8,63;credit_card;1;6;4;2023;1;2023-01;Saturday;4-6j;maison_item_1;maison;20,22;26,29
O013854;C10633;2023-01-07;RS;Caxias do Sul;P0042;jouets;29,1;10,26;debit_card;1;7;3;2023;1;2023-01;Saturday;7-10j;jouets_item_4;jouets;34,13;39,36
O003609;C03478;2023-01-07;MG;Uberlandia;P0006;electronique;102,25;12,16;credit_card;1;1;4;2023;1;2023-01;Saturday;1-3j;electronique_item_6;electronique;124,98;114,41
O023164;C03355;2023-01-07;SC;Joinville;P0013;maison;17,45;9,69;credit_card;1;4;4;2023;1;2023-01;Saturday;4-6j;maison_item_1;maison;20,22;27,14
O012203;C10990;2023-01-07;PR;Londrina;P0013;maison;17,57;8,31;credit_card;6;6;4;2023;1;2023-01;Saturday;4-6j;maison_item_1;maison;20,22;25,880000000000003
O002526;C11419;2023-01-07;SP;Guarulhos;P0047;alimentation;51,77;11,27;credit_card;3;3;5;2023;1;2023-01;Saturday;1-3j;alimentation_item_4;alimentation;58,33;63,040000000000006
O011118;C10914;2023-01-07;BA;Feira de Santana;P0026;beaute;68,79;15,9;credit_card;1;9;3;2023;1;2023-01;Saturday;7-10j;beaute_item_1;beaute;78,79;84,69000000000001
O003317;C04635;2023-01-07;PR;Londrina;P0031;beaute;7,63;8,88;debit_card;1;2;5;2023;1;2023-01;Saturday;1-3j;beaute_item_6;beaute;8,96;16,51
O007757;C08674;2023-01-07;SP;Santos;P0037;livres;22,76;9,39;credit_card;2;2;5;2023;1;2023-01;Saturday;1-3j;livres_item_5;livres;27,61;32,150000000000006
O006481;C00681;2023-01-07;MG;Juiz de Fora;P0048;alimentation;40,34;10,76;credit_card;1;6;5;2023;1;2023-01;Saturday;4-6j;alimentation_item_5;alimentation;47,63;51,1
O003330;C02780;2023-01-07;SP;Campinas;P0002;electronique;163,61;17,58;credit_card;1;2;4;2023;1;2023-01;Saturday;1-3j;electronique_item_2;electronique;187,58;181,19
O007452;C06064;2023-01-07;MG;Juiz de Fora;P0042;jouets;30,43;9,27;voucher;1;1;4;2023;1;2023-01;Saturday;1-3j;jouets_item_4;jouets;34,13;39,7
O024493;C06360;2023-01-07;RJ;Niteroi;P0016;maison;160,03;14,92;credit_card;3;4;5;2023;1;2023-01;Saturday;4-6j;maison_item_4;maison;191,26;174,95
O012716;C08985;2023-01-07;SP;Santos;P0007;electronique;348,11;25,73;voucher;1;3;5;2023;1;2023-01;Saturday;1-3j;electronique_item_7;electronique;394,44;373,84000000000003
O025302;C07523;2023-01-07;MG;Uberlandia;P0004;electronique;413,11;26,54;debit_card;1;8;4;2023;1;2023-01;Saturday;7-10j;electronique_item_4;electronique;497,64;439,65000000000003
O026169;C06807;2023-01-07;SP;Santos;P0035;livres;12,38;7,87;boleto;1;2;5;2023;1;2023-01;Saturday;1-3j;livres_item_3;livres;13,91;20,25
O014960;C07390;2023-01-07;RJ;Rio de Janeiro;P0004;electronique;432,2;27,78;credit_card;6;2;5;2023;1;2023-01;Saturday;1-3j;electronique_item_4;electronique;497,64;459,98
O028839;C08353;2023-01-07;SP;Guarulhos;P0048;alimentation;41,81;9,13;credit_card;6;4;5;2023;1;2023-01;Saturday;4-6j;alimentation_item_5;alimentation;47,63;50,940000000000005
O019304;C02082;2023-01-07;PE;Olinda;P0049;alimentation;49,13;14,88;debit_card;1;11;3;2023;1;2023-01;Saturday;11-15j;alimentation_item_6;alimentation;56,67;64,01
O014575;C08831;2023-01-07;SP;Sao Paulo;P0043;jouets;80,39;11,38;credit_card;3;6;5;2023;1;2023-01;Saturday;4-6j;jouets_item_5;jouets;94,31;91,77
O026321;C08585;2023-01-08;MG;Belo Horizonte;P0044;alimentation;29,95;9,13;credit_card;6;5;5;2023;1;2023-01;Sunday;4-6j;alimentation_item_1;alimentation;33,6;39,08
O011039;C08152;2023-01-08;SP;Guarulhos;P0049;alimentation;47,97;9,78;credit_card;1;8;4;2023;1;2023-01;Sunday;7-10j;alimentation_item_6;alimentation;56,67;57,75
O001286;C02723;2023-01-08;SP;Campinas;P0039;jouets;85,75;12,15;credit_card;3;3;5;2023;1;2023-01;Sunday;1-3j;jouets_item_1;jouets;102,49;97,9
O016702;C07038;2023-01-08;PR;Londrina;P0031;beaute;7,34;8,51;credit_card;1;2;4;2023;1;2023-01;Sunday;1-3j;beaute_item_6;beaute;8,96;15,85
O016113;C07916;2023-01-08;SP;Guarulhos;P0023;sport;162,99;16,5;credit_card;1;2;5;2023;1;2023-01;Sunday;1-3j;sport_item_5;sport;196,03;179,49
O016663;C06202;2023-01-08;SP;Santos;P0002;electronique;151,63;15,68;debit_card;1;5;5;2023;1;2023-01;Sunday;4-6j;electronique_item_2;electronique;187,58;167,31
O013454;C03786;2023-01-08;SP;Campinas;P0031;beaute;7,58;7,68;credit_card;10;3;5;2023;1;2023-01;Sunday;1-3j;beaute_item_6;beaute;8,96;15,26
O011289;C00049;2023-01-08;SP;Campinas;P0021;sport;114,64;13,32;boleto;1;4;5;2023;1;2023-01;Sunday;4-6j;sport_item_3;sport;134,55;127,96000000000001
O028298;C02166;2023-01-08;PA;Ananindeua;P0021;sport;109,76;18,75;boleto;1;8;2;2023;1;2023-01;Sunday;7-10j;sport_item_3;sport;134,55;128,51
O013016;C11096;2023-01-08;SP;Guarulhos;P0006;electronique;110,72;14,07;credit_card;6;10;3;2023;1;2023-01;Sunday;7-10j;electronique_item_6;electronique;124,98;124,78999999999999
O004354;C07168;2023-01-08;SP;Campinas;P0008;mode;85,44;12,86;credit_card;3;4;4;2023;1;2023-01;Sunday;4-6j;mode_item_1;mode;96,15;98,3
O013676;C08526;2023-01-08;SP;Guarulhos;P0043;jouets;82,37;12,51;debit_card;1;5;5;2023;1;2023-01;Sunday;4-6j;jouets_item_5;jouets;94,31;94,88000000000001
O019347;C09257;2023-01-08;SP;Sao Paulo;P0006;electronique;106,32;12,78;credit_card;1;5;3;2023;1;2023-01;Sunday;4-6j;electronique_item_6;electronique;124,98;119,1
O012459;C11321;2023-01-08;MG;Belo Horizonte;P0045;alimentation;30,86;10,18;credit_card;6;5;4;2023;1;2023-01;Sunday;4-6j;alimentation_item_2;alimentation;35,07;41,04
O021033;C06226;2023-01-08;RS;Porto Alegre;P0010;mode;14,61;9,37;credit_card;2;5;4;2023;1;2023-01;Sunday;4-6j;mode_item_3;mode;17,78;23,979999999999997
O014376;C06887;2023-01-08;SP;Sao Paulo;P0008;mode;79,39;12,39;credit_card;1;3;5;2023;1;2023-01;Sunday;1-3j;mode_item_1;mode;96,15;91,78
O012337;C02379;2023-01-08;PA;Belem;P0018;maison;23,05;11,87;credit_card;6;10;2;2023;1;2023-01;Sunday;7-10j;maison_item_6;maison;26,46;34,92
O003295;C09191;2023-01-08;PE;Recife;P0024;sport;269,45;31,84;credit_card;1;12;4;2023;1;2023-01;Sunday;11-15j;sport_item_6;sport;319,44;301,28999999999996
O011203;C04124;2023-01-08;PA;Belem;P0038;livres;13,15;12,86;debit_card;1;7;3;2023;1;2023-01;Sunday;7-10j;livres_item_6;livres;14,88;26,009999999999998
